지점ID,매점명,주소,전화번호,위도,경도
11358,서귀포동홍점,제주특별자치도 서귀포시 동홍로 108 102호,,33.2581956,126.5686110
11357,시흥은행사거리점,경기 시흥시 은행로 86 101호,070-8691-0399,37.4392776,126.7971388
11356,남양주퇴계원점,경기 남양주시 퇴계원읍 퇴계원로 59-1 1층 일부,031-529-3311,37.6522567,127.1421919
11355,광주도산대주점,광주 광산구 송도로182번길 16-8  1층 (도산동),062-714-3326,35.1298427,126.7942840
11354,영천롯데시네마점,경북 영천시 시장로 96 119호,,35.9630109,128.9407435
11004,광주우산주공점,광주 북구 면앙로 32 1층,062-716-7896,35.1794836,126.9155925
9733,강남자곡점,"서울 강남구 자곡로 192 (자곡동, 강남푸르지오시티 2차)",02-451-9618,37.4744598,127.1039590
9732,모덕점,부산 사상구 모덕로 51 (모라동),070-4799-5420,35.1822773,128.9819265
9727,안양관양시장점,경기 안양시 동안구 관평로 312 (관양동),031-388-0993,37.4038289,126.9573936
9724,양산삼호점,"경남 양산시 대운로 220 (명동, 대운상가)",055-785-6337,35.4076176,129.1711712
9723,인천용일점,인천 미추홀구 인주대로 255 (주안동),,37.4533131,126.6650727
9722,인천부평구청점,인천 부평구 부평대로 164 현대펠리스 101호,070-7585-3434,37.5059873,126.7216203
9721,의정부민락점,"경기 의정부시 오목로225번길 147  106호 (민락동, 폴리프라자Ⅱ)",031-851-8004,37.7453160,127.0957286
9720,진접역엠타워점,"경기 남양주시 진접읍 해밀예당1로 220 (금곡리, 엠타워)",,37.7200978,127.2026542
9719,수원삼성전자점,경기 수원시 영통구 신원로 293 (매탄동),,37.2617427,127.0601830
9718,용인동백역브릭스점,경기 용인시 기흥구 동백3로11번길 12 124호,,37.2701498,127.1531144
9717,고양백석점,"경기 고양시 일산동구 호수로 358-39 (백석동, 동문타워I)",,37.6403535,126.7867301
9716,진주평거중앙사거리점,경남 진주시 평거로14번길 2 (평거동),055-795-2972,35.1717510,128.0630638
9715,장유내덕점,경남 김해시 유하로29번길 23 (내덕동),055-724-3332,35.2046103,128.8140572
8513,광명소하1동점,경기 광명시 금하로 529 비엔팰리스 108호,02-898-1226,37.4515793,126.8907980
8512,남성역점,"서울 동작구 사당로 215 (사당동, 서림빌딩)",02-592-1900,37.4843520,126.9723834
8511,수내푸른마을점,경기 성남시 분당구 불정로 266 102호,070-4200-5137,37.3670981,127.1276937
8510,남산점,"부산 금정구 금강로647번길 5  1층 (남산동, 재운빌)",051-711-3117,35.2651351,129.0883041
8509,인천효성점,인천 계양구 안남로 568 105호,032-551-3133,37.5336629,126.7103449
8508,안양호계점,경기 안양시 동안구 경수대로 428 109호,031-454-8877,37.3622378,126.9625171
8507,송파사거리점,서울 송파구 가락로 111 102호,070-8691-0201,37.5015614,127.1083511
8504,인천논곡점,인천 남동구 함박뫼로 438-2 101호,032-422-3570,37.4092717,126.7109467
8503,병점아이파크캐슬점,경기 화성시 병점노을로 31 근린생활시설 1동 1층 4호,070-7607-2254,37.2020048,127.0295789
8502,대전충남대점,대전 유성구 대학로151번길 38 (궁동),042-825-1316,36.3623813,127.3503072
8501,영선점,부산 영도구 영선대로 69,070-7585-9026,35.0873863,129.0414840
8500,울산산하점,울산 북구 강동산하2로 7 블루마시티KCC스위첸 201동 지상1층 108호,070-4046-7950,35.6261954,129.4410453
8499,구의사거리점,서울 광진구 자양로 202 (구의동),,37.5453734,127.0858492
8498,인천용현엑슬루타워점,인천 미추홀구 아암대로29번길 48 제 1층 108호,,37.4570939,126.6390737
8497,인천검바위점,인천 서구 서곶로 489 101동 105호,,37.5611776,126.6771876
8496,광주금호한국점,광주 서구 운천로16번길 3 (금호동),062-716-1718,35.1342799,126.8596855
8495,대전한남대점,대전 동구 한남로 15 (홍도동),042-343-5688,36.3509961,127.4263804
8494,전주혁신도시점,전북 완주군 이서면 오공로 11-18 102호,063-225-5111,35.8372548,127.0572337
8493,석관시장점,서울 성북구 돌곶이로18길 4 (석관동),02-6083-6789,37.6090659,127.0591943
8492,부천옥길지음프라자점,경기 부천시 양지로 208 1층 107호,070-7537-3534,37.4672570,126.8240005
8491,부산역아스티점,부산 동구 중앙대로214번길 7-8 (초량동),051-461-0022,35.1161879,129.0417391
8488,창원썬앤빌점,경남 창원시 의창구 용동로 45 썬앤빌더스퀘어 G동 101호,055-719-2580,35.2366745,128.6970475
8486,제주서사라점,제주특별자치도 제주시 서광로 218 1층,064-725-2299,33.4996614,126.5195403
8485,광주문흥대주점,광주 북구 평교로29번길 1 (문흥동),062-266-8203,35.1799961,126.9250900
8484,인천주안DS점,"인천 미추홀구 주안서로 18 102, 103호",070-8835-6511,37.4603877,126.6780603
8483,부평한라비발디점,인천 부평구 대정로 7 부평한라비발디 105호,032-715-6142,37.4979989,126.7234957
8482,부산롯데월드점,부산 기장군 기장읍 기장해안로 172 (시랑리),051-723-5575,35.1920183,129.2177678
8481,쌍문현대점,서울 도봉구 해등로 218 (쌍문동),02-907-4237,37.6581634,127.0325391
8480,화성병점중앙로점,경기 화성시 효행로 1009 (진안동),031-221-2279,37.2125341,127.0378720
8479,목동모세미점,서울 양천구 목동중앙남로 7-1 1층 101호,02-6403-3605,37.5352167,126.8689249
8478,광명도덕점,경기 광명시 도덕공원로 21-1 B02호,02-2685-9883,37.4710247,126.8654198
8477,학장점,부산 사상구 대동로 137 1층,,35.1404060,128.9821528
8476,해운대백병원점,"부산 해운대구 좌동순환로249번길 21  1층 102호 (좌동, 아이에스프라자)",051-703-1107,35.1743048,129.1818111
8475,대구두류역점,"대구 달서구 달구벌대로 1770 (두류동, 두류역 아이작큐브 오피스텔)",070-8657-3134,35.8578983,128.5588860
8474,광주연제호수공원점,광주 북구 양산제로 113 (연제동),062-716-0901,35.2032996,126.8708470
8473,화양사거리점,"서울 성동구 아차산로17길 57 (성수동2가, 일신건영휴먼테코)",02-6466-5955,37.5474291,127.0658180
8472,서면아이파크점,부산 부산진구 동성로 47 (전포동),051-715-1361,35.1546808,129.0682069
8471,청주테크노폴리스점,"충북 청주시 흥덕구 송화로184번길 10  에스제이빌딩 105,106호 (송절동)",043-904-3379,36.6669835,127.4532952
8470,마포염리초점,"서울 마포구 토정로37길 41 (염리동, 하나프라자)",02-712-8800,37.5427150,126.9467200
8469,성남산성점,경기 성남시 수정구 수정로 341 단지내동문 상가 101호,031-742-8778,37.4544223,127.1493990
8468,신월사거리점,서울 양천구 남부순환로40길 2 (신월동),,37.5351545,126.8281824
8467,답십리점,서울 동대문구 천호대로 313 1층 9호,,37.5654567,127.0553185
8466,광진아차산점,서울 광진구 자양로 312 1층 1-1호 욱현빌딩,02-6083-3561,37.5531081,127.0934216
8465,판교파미어스몰점,경기 성남시 수정구 창업로 17 C2블록 1층 102-2 판교제2테크노밸리,,37.4121847,127.0976183
8464,방이미성점,서울 송파구 오금로 247 (방이동),02-420-4482,37.5063635,127.1208949
8463,방학선덕점,서울 도봉구 시루봉로 59 101호,02-905-1050,37.6561951,127.0277426
8462,제주연동점,"제주특별자치도 제주시 과원북4길 89 (연동, 연동빌딩)",064-743-7789,33.4811286,126.4911160
8461,오산궐동점,경기 오산시 궐동로 1 101호,031-374-1104,37.1583301,127.0544672
8460,송도해양경찰청점,인천 연수구 해돋이로 118 103호,032-833-0327,37.3923358,126.6495710
8459,대연성당점,부산 남구 용소로8번길 48  102호 (대연동),051-711-6699,35.1357094,129.0978242
8458,목동깨비시장점,서울 양천구 목동중앙북로 3 (목동),02-2655-2371,37.5488207,126.8640467
8457,고양원흥점,경기 고양시 덕양구 삼송로 8 104호,031-966-9662,37.6497902,126.8749647
8456,울산남창점,울산 울주군 온양읍 대운길 21 1층,052-708-1074,35.4125663,129.2805064
8455,의정부호원점,"경기 의정부시 호동로 67 113호,114호",,37.7279274,127.0433266
8454,울산신정푸르지오점,울산 남구 팔등로 64-1 (신정동),052-258-6622,35.5454170,129.3135657
8453,양산웅상점,경남 양산시 신명동로 61 1층 101호,,35.4027452,129.1704535
8452,양산석계점,경남 양산시 상북면 상북중앙로 351,055-785-3378,35.4149424,129.0603780
8451,송파방이시장점,서울 송파구 백제고분로48길 8 (방이동),070-7868-3071,37.5114794,127.1140721
8450,시흥시청점,"경기 시흥시 새재로 23-2 1층 105,106호",031-315-8080,37.3815446,126.8023543
8449,인천작전역점,인천 계양구 봉오대로 671 우남푸르미아 103호,070-7585-7441,37.5309912,126.7235640
7342,진해북원로타리점,경남 창원시 진해구 여명로 4 동원베이힐즈 108호,055-716-1066,35.1536457,128.6565496
7341,감전시장점,부산 사상구 새벽시장로103번길 51 1층,051-711-9493,35.1566641,128.9855310
7340,광주수완장덕점,"광주 광산구 풍영로329번길 19  213동 105호 (장덕동, 수완지구 호반베르디움 2차아파트)",062-710-4090,35.1997606,126.8134425
7339,강서세무서점,서울 강서구 공항대로 103 2동 103호,02-2663-0912,37.5623003,126.8191692
7338,구리갈매점,경기 구리시 갈매중앙로 79 105호,031-575-2381,37.6316461,127.1169637
7337,거제상문점,경남 거제시 상동1길 19 1동 1층,055-736-0329,34.8645677,128.6396128
7336,함안칠원점,경남 함안군 칠원읍 원서로 16 101호,,35.3078893,128.5180461
7335,광주주월호반점,"광주 남구 회재로1186번길 23 (주월동, 호반빌딩)",062-716-3588,35.1298145,126.8918589
6500,제주노형점,제주특별자치도 제주시 과원북4길 9 (노형동),064-747-2991,33.4813423,126.4829050
6499,송도스마트밸리점,인천 연수구 송도미래로 30 F동 215호,032-812-5412,37.3668854,126.6484430
6498,남양주별내북부점,경기 남양주시 별내3로 340 천보프라자 101호,031-510-7090,37.6677031,127.1166463
6497,경기광주쌍령점,경기 광주시 경충대로1422번길 11-1  101호 (쌍령동),070-8691-0030,37.3976530,127.2760197
6496,안양만안구청점,경기 안양시 만안구 안양로 139-1 (안양동),031-347-5548,37.3868666,126.9310042
6495,은평신사점,서울 은평구 갈현로 11 (신사동),02-356-7683,37.5989949,126.9100252
6494,동탄테크노밸리점,"경기 화성시 동탄첨단산업1로 27 1층 M30, M52호",031-784-8877,37.2110273,127.0894710
6493,가양양천초점,서울 강서구 양천로49길 43 102호,02-3665-0495,37.5705962,126.8404274
6492,경기광주터미널점,"경기 광주시 광주대로 30 (경안동, 광주종합터미널)",,37.4096153,127.2612629
6491,구미인의점,경북 구미시 인동중앙로 23-2,054-716-0090,36.1075766,128.4215127
6490,인천학익법원점,인천 미추홀구 소성로 159 103호,032-715-7890,37.4423291,126.6663146
6489,창원법원점,경남 창원시 성산구 창이대로692번길 5 1층 108호,055-275-0321,35.2224569,128.6996435
6488,울산송정스마트시티점,울산 북구 박상진13로 3 (송정동),052-282-0222,35.6013727,129.3646897
6487,신림난곡점,서울 관악구 난우길 14 (신림동),02-869-6863,37.4743020,126.9188475
6486,남양주다산센트럴점,"경기 남양주시 다산중앙로82번길 72-29  1층 (다산동, 다산지금지구 F1-3-1)",070-4100-6000,37.6194605,127.1639234
6485,제주제원점,제주특별자치도 제주시 제원길 16 (연동),064-743-5010,33.4884923,126.4892179
6484,서귀포창천점,제주특별자치도 서귀포시 안덕면 일주서로 1399 (창천리),070-8838-0567,33.2612966,126.3656084
6483,천안신불당중앙점,충남 천안시 서북구 불당21로 71 112호,041-414-9642,36.8129631,127.1081762
6482,포천신읍점,경기 포천시 중앙로 114 (신읍동),,37.8966012,127.2028159
6481,중랑중화점,서울 중랑구 중랑역로 66 (중화동),02-435-4836,37.5991547,127.0782570
6480,전남화순점,전남 화순군 화순읍 중앙로 75 107호,010-4885-9283,35.0606227,126.9897545
6479,신구포반도유보라점,부산 북구 백양대로 1136 113동 103호,051-711-0614,35.2042474,129.0023985
6478,용인흥덕점,경기 용인시 기흥구 흥덕중앙로 55 1층 112호,031-212-3703,37.2766312,127.0730898
6477,하남감일지구점,경기 하남시 신우실로 65 지안프라자 1층 101호,02-487-6899,37.5096862,127.1621105
6476,광주화정한양점,광주 서구 월드컵4강로28번길 43  204호 (화정동),062-719-4096,35.1407488,126.8811437
6475,인천간석시장점,인천 남동구 백범로 329 (간석동),070-7537-1389,37.4640526,126.7135724
6474,수원장안구청점,경기 수원시 장안구 송원로 81 113호,031-251-1717,37.3021322,127.0092298
6473,수원권선세류점,경기 수원시 권선구 세지로 74-1 (권선동),031-234-9002,37.2585117,127.0177756
6472,하남미사역점,경기 하남시 미사강변동로 73 1층 106호,,37.5615554,127.1930378
6471,거제장평포레나점,경남 거제시 장평1로 129 119동 1층 101호,055-736-5882,34.8920478,128.6065712
6470,진영이진점,경남 김해시 진영읍 진산대로 63-11 103호,055-724-0721,35.3120842,128.7262093
6469,연산LG점,부산 연제구 토곡로 21 1층,,35.1821712,129.1051001
6468,방배점,서울 서초구 효령로 115 1층,02-6013-6337,37.4813735,126.9966759
6467,원주태장점,강원 원주시 흥양로51번길 5  1층 (태장동),033-764-2720,37.3842702,127.9528168
6466,마포성산점,서울 마포구 월드컵로 152 1층,02-322-1024,37.5615172,126.9055105
6465,인천산곡고점,"인천 부평구 부영로189번길 36  101호 (산곡동, 풍성프라자)",032-237-7376,37.5024204,126.7138868
6234,미아점,서울 강북구 도봉로 175 1층,02-981-6903,37.6243134,127.0266357
6233,부천원미부흥시장점,경기 부천시 원미로97번길 37 (원미동),070-4064-1244,37.4915246,126.7885216
6232,분당우성점,"경기 성남시 분당구 중앙공원로40번길 42  49동 1층 115호 (서현동, 우성종합상가)",031-778-7559,37.3781753,127.1323782
6231,인천작전점,"인천 계양구 계양대로 44 (작전동, 덕용프라자)",,37.5277438,126.7228142
6228,안산초당점,경기 안산시 상록구 장화2길 8-1 103호,,37.2834758,126.8483219
6227,은평갈현시장점,서울 은평구 통일로87길 6 1층,,37.6235158,126.9192275
6226,수원영통구청점,"경기 수원시 영통구 효원로 397 (매탄동, 중앙프라자)",031-217-4520,37.2590560,127.0451590
6225,송도학원가점,"인천 연수구 신송로 154 (송도동, 더 제니스)",032-833-9952,37.3977312,126.6497302
6224,광주계림그랜드점,광주 동구 경양로 237 102호,062-222-8489,35.1576406,126.9168638
6223,연산중앙점,부산 연제구 월드컵대로111번길 7  1층 (연산동),051-714-1334,35.1838568,129.0823172
